0.00.log,0.50.log,1.00.log,1.50.log,2.00.log,2.50.log,3.00.log,3.50.log,4.00.log,4.50.log,5.00.log,5.50.log,6.00.log,6.50.log,7.00.log,7.50.log,8.00.log,8.50.log,9.00.log,9.50.log,10.00.log
16691458,16722590,16829738,16800419,16894476,16906296,17285984,19207929,17826037,20488474,17345431,20255727,19533307,20445826,20490490,20714503,20616277,20764291,20820831,20787002,20831222
16692107,16722943,16830095,16800657,16894629,16906840,17289307,19237683,17858897,20497807,17356113,20269415,19544709,20447608,20495918,20718681,20620679,20765676,20823287,20787185,20832635
16692775,16723232,16832812,16801993,16896024,16907448,17291137,19247448,17865994,20498579,17358175,20270702,19566563,20454186,20496300,20719388,20621031,20766341,20824092,20787262,20834376
16693387,16724208,16833217,16802820,16900478,16907504,17292217,19255460,17867458,20504375,17372670,20276696,19567158,20465666,20508612,20719417,20621322,20767500,20826072,20789356,20836664
16693728,16724497,16833303,16802838,16902174,16909036,17293028,19314129,17882937,20504490,17375532,20301721,19611709,20467175,20519394,20720005,20621396,20769183,20827370,20789430,20842452
16694619,16724686,16833320,16803847,16902343,16911144,17295048,19323152,17890204,20505540,17376278,20306428,19632689,20470523,20523495,20720252,20622594,20770016,20827441,20791182,20845089
16694963,16724736,16834676,16804458,16903834,16913413,17295413,19334384,17898454,20516318,17386675,20326447,19670768,20472096,20525321,20721004,20626376,20770513,20829127,20791657,20848376
16695224,16725203,16834688,16805054,16905457,16914154,17296754,19340273,17911078,20524405,17388030,20327065,19710137,20478539,20526609,20722090,20630510,20770814,20829558,20792963,20848444
16695754,16725969,16834928,16805428,16909322,16914258,17299236,19356177,17945347,20527557,17399565,20329631,19746566,20482434,20531379,20722259,20634190,20773217,20831415,20794347,20849133
16696161,16725993,16835162,16807316,16909788,16918319,17325469,19359553,17946726,20531815,17406919,20330450,19749977,20484530,20536880,20723122,20639689,20778677,20831514,20795958,20851176
16696223,16726543,16835772,16807444,16910318,16919140,17327063,19372916,17963318,20534074,17411470,20339042,19799263,20486319,20537908,20723531,20642810,20781614,20833668,20796566,20851994
16696743,16726682,16836979,16807717,16911171,16920594,17330488,19443328,17963493,20534937,17429107,20354504,19812474,20494980,20544154,20723570,20643636,20782072,20834989,20796671,20852641
16698124,16726975,16837290,16808043,16911454,16921990,17338307,19450605,18029462,20535349,17470479,20362490,19837878,20498217,20547045,20727015,20649304,20783470,20836458,20797164,20853329
16699906,16727637,16838608,16808152,16911559,16922516,17353786,19465217,18038136,20541005,17484718,20363222,19855702,20498962,20549309,20732893,20650447,20783529,20837013,20797770,20853912
16700059,16727705,16839764,16809159,16911642,16922693,17355943,19472974,18045931,20542097,17502856,20373615,19905280,20504247,20554269,20735744,20650608,20784998,20838250,20799922,20854428
16700066,16728117,16840068,16809352,16911682,16922778,17395414,19474096,18048052,20544664,17503282,20380645,19976624,20505028,20555436,20736126,20651194,20787085,20838335,20800104,20859175
16700073,16728410,16841018,16809899,16913232,16923019,17405556,19492590,18050367,20545018,17508462,20393839,19982513,20507785,20557664,20738155,20651910,20791645,20839998,20802004,20862063
16700102,16728552,16841189,16809944,16913541,16923194,17405867,19505471,18069855,20547568,17522316,20397409,20029128,20514269,20559132,20740074,20651944,20792415,20840391,20803677,20862082
16700118,16729273,16841926,16809951,16914216,16923415,17414198,19588738,18077661,20550735,17527896,20403306,20099138,20526986,20564553,20740610,20652515,20792627,20841868,20805644,20863762
16700327,16730073,16842544,16810532,16914987,16923756,17440280,19603211,18110162,20552455,17545598,20405927,20124898,20530519,20564988,20741834,20653849,20794263,20843885,20805772,20867788
16700458,16731284,16842674,16810608,16915609,16925052,17446267,19620003,18135628,20553914,17546251,20413260,20148923,20533374,20566901,20744196,20655303,20795501,20849383,20806566,20868422
16701625,16731703,16843054,16812375,16917680,16926636,17459740,19649302,18148741,20558384,17563976,20414180,20159306,20535818,20567742,20748756,20655540,20797463,20856134,20807805,20869635
16702315,16732010,16843426,16812422,16918194,16927263,17472216,19729152,18182988,20559319,17568182,20414748,20184545,20536596,20568150,20750787,20656030,20799317,20858586,20811367,20876280
16702491,16732694,16844363,16813160,16919180,16927678,17478730,19799901,18195673,20559389,17569051,20420060,20225179,20542306,20571057,20751008,20658015,20809822,20861558,20811880,20881556
16702631,16733382,16844763,16813983,16920423,16929346,17481565,19944531,18223318,20565462,17572090,20438468,20232156,20545279,20575811,20751474,20659490,20810087,20862070,20811910,20881713
16702657,16734111,16845520,16816117,16922179,16930959,17481934,20090489,18238726,20568779,17574110,20451915,20275567,20545527,20577092,20754020,20661561,20812210,20864609,20814623,20881774
16702852,16734360,16845612,16816319,16922478,16931591,17497947,20100366,18344564,20570466,17581299,20455417,20315985,20546712,20577295,20754252,20662342,20816665,20865642,20817249,20881843
16703389,16734442,16846191,16816550,16922586,16931637,17505493,20122132,18436604,20571906,17581567,20464438,20329845,20549835,20578329,20754856,20663287,20817345,20866360,20820211,20883729
16703523,16736478,16846305,16816757,16922850,16932664,17505566,20147658,18453612,20572749,17586373,20468512,20347427,20549995,20578841,20756095,20665894,20818579,20869255,20824172,20886574
16704326,16736588,16846375,16816989,16927108,16933752,17534028,20225251,18471565,20575058,17605626,20470966,20352471,20550704,20580244,20758595,20666293,20820080,20869622,20824175,20887111
16704689,16736737,16846581,16817011,16927154,16936132,17537489,20238672,18477918,20576734,17609165,20475396,20359273,20553229,20580625,20758803,20667692,20820810,20870074,20825889,20887457
16704729,16736749,16847015,16817194,16928382,16936285,17540307,20247537,18567249,20577644,17619100,20485139,20365893,20555854,20581446,20759031,20668639,20821085,20870106,20826494,20891039
16704860,16736984,16847088,16817939,16928684,16937171,17552713,20285655,18578038,20579883,17621718,20485762,20370471,20559518,20582027,20759559,20670053,20821836,20870718,20831498,20892118
16705611,16739648,16847650,16819341,16931162,16938165,17559691,20291437,18610205,20579890,17631371,20492755,20373541,20559972,20582833,20762291,20670471,20822568,20870861,20832267,20892519
16705697,16740302,16849151,16819511,16932914,16938414,17575975,20310440,18613721,20583224,17631566,20498477,20392608,20562652,20584536,20767901,20672058,20828457,20871532,20832536,20895279
16706194,16740455,16849329,16819775,16933004,16939107,17611808,20315972,18619536,20587229,17639819,20499193,20397794,20564094,20584685,20769410,20675494,20829947,20873815,20834291,20896019
16706262,16740710,16849454,16820224,16934748,16939120,17635347,20319680,18620272,20588845,17642117,20501188,20401123,20569154,20585097,20769675,20677056,20831556,20874571,20834691,20897258
16706299,16741283,16849743,16820837,16937962,16942506,17640804,20362800,18642777,20588925,17647488,20503049,20402126,20569712,20585285,20770921,20678709,20835879,20874675,20836885,20897681
16706403,16742069,16849885,16821807,16940416,16944603,17647124,20386827,18715465,20588941,17662689,20506516,20406895,20572195,20588635,20771304,20681723,20836097,20875813,20837360,20899794
16707900,16742565,16850864,16821971,16940668,16944800,17669516,20390022,18736903,20591466,17688764,20507399,20407281,20578042,20588703,20784268,20681728,20841019,20875923,20838336,20901462
16707955,16744185,16851703,16821998,16941082,16945430,17682085,20418188,18741850,20592477,17721701,20510108,20412413,20579628,20588922,20784340,20683986,20842005,20879746,20839414,20902477
16708037,16744505,16852344,16823004,16942934,16945784,17725018,20431917,18745321,20596269,17725936,20515650,20417276,20580007,20593981,20785340,20686267,20844876,20882026,20840406,20905845
16708208,16744794,16853017,16823618,16944013,16945951,17733141,20443933,18748043,20600211,17764933,20515904,20418320,20584088,20594180,20789476,20687505,20844955,20882661,20840596,20907325
16708277,16746096,16855393,16824017,16945996,16946259,17743128,20447536,18753418,20602548,17770725,20517207,20423460,20585444,20601276,20789857,20688940,20847624,20883615,20841532,20907876
16708470,16746284,16855547,16824116,16947775,16951297,17781987,20464382,18755448,20602822,17803262,20526886,20426164,20586313,20605793,20790031,20689241,20848166,20885843,20842099,20915144
16708718,16746393,16855791,16825227,16949044,16953697,17820137,20466944,18757575,20604978,17804228,20528316,20428011,20587293,20606048,20790191,20689870,20848201,20886589,20842822,20917289
16708839,16746482,16857293,16825899,16949106,16954907,17844690,20469209,18792074,20605722,17806929,20530792,20428478,20587401,20607194,20792853,20692843,20848825,20888412,20843929,20917480
16708938,16747356,16857822,16826368,16950444,16954958,17856453,20472689,18813006,20606302,17819705,20532454,20432001,20588817,20607867,20793166,20694230,20848962,20889999,20846572,20918517
16709304,16748121,16857960,16827525,16951584,16955998,17909923,20472744,18844748,20608794,17824156,20533223,20433114,20591576,20608203,20795730,20698924,20850390,20890359,20847242,20920804
16709802,16748211,16858312,16828900,16952010,16957595,17914269,20473808,18849683,20608907,17833089,20536116,20444222,20594506,20609464,20797114,20700993,20852121,20890958,20848550,20920984
16709816,16748940,16858647,16829440,16955289,16958398,17976156,20477006,18852232,20612464,17844835,20536218,20449436,20594667,20613871,20797201,20701705,20852305,20891129,20849735,20922007
16710607,16749093,16859615,16829688,16955792,16960223,18014969,20485458,18860484,20612499,17855211,20541650,20450844,20595002,20618899,20799186,20701843,20854832,20891602,20850762,20923949
16710904,16749224,16860328,16830063,16956717,16960521,18019103,20497470,18873529,20614207,17928963,20542459,20452910,20601010,20620517,20800810,20707854,20854989,20895323,20851513,20924262
16711009,16749333,16860747,16831222,16957634,16962146,18023063,20504870,18873831,20614930,17950197,20545409,20454632,20602074,20621526,20803093,20708968,20855119,20897441,20852303,20925173
16711114,16749596,16861012,16831634,16958775,16963705,18026929,20510597,18879989,20616100,17974761,20549252,20455805,20604474,20623035,20804695,20710438,20855454,20899455,20853077,20926080
16711244,16749689,16861378,16832599,16959163,16964294,18068821,20511123,18928783,20617003,17979193,20552460,20461131,20605048,20624442,20805837,20711661,20856501,20900286,20854024,20926959
16712045,16749735,16862092,16832643,16959290,16964796,18077689,20513468,18934066,20618100,18004985,20553299,20463244,20605151,20624852,20806122,20713429,20856857,20902173,20854031,20930783
16712223,16749788,16863758,16832994,16960612,16967642,18105032,20518935,18937221,20619227,18024619,20559262,20471734,20606441,20624876,20806475,20714330,20859491,20904152,20855881,20932020
16712462,16749895,16864703,16833684,16961258,16968830,18126522,20521550,18945261,20621708,18033516,20560064,20473651,20607490,20626688,20807173,20718277,20860062,20904312,20855911,20933554
16712824,16750835,16865082,16833686,16961552,16969139,18131847,20523191,18958630,20622580,18085404,20562288,20476940,20607913,20626864,20808606,20718839,20864940,20905477,20856502,20936524
16713209,16751626,16865663,16834882,16962034,16970832,18132675,20530944,18986763,20625092,18131517,20565541,20483987,20610680,20626890,20809820,20719228,20866378,20907098,20857181,20938864
16713211,16751803,16865853,16835625,16963915,16970973,18134321,20535409,19017230,20625442,18192590,20574260,20484753,20611751,20630999,20810122,20721724,20867958,20907561,20857593,20940023
16713494,16752324,16866493,16835727,16964984,16971089,18142747,20539039,19049167,20626808,18229570,20582063,20485214,20612943,20634604,20810273,20722869,20868958,20907929,20860831,20943073
16713601,16752336,16867249,16836486,16965990,16971636,18162531,20539178,19132354,20627030,18298885,20582119,20487737,20613969,20635036,20810896,20725774,20873863,20908046,20862947,20943565
16713662,16753323,16868005,16836687,16969054,16971702,18182388,20539574,19148589,20627164,18315086,20582161,20493805,20616928,20635384,20813742,20726172,20874039,20909649,20862966,20946353
16714504,16753386,16868299,16836752,16969679,16972361,18183243,20543333,19181004,20633616,18329547,20583395,20498923,20617466,20636467,20815111,20730947,20876336,20913035,20865184,20946654
16714673,16753620,16868702,16837148,16970417,16973024,18185247,20544308,19189293,20633921,18359785,20584733,20504280,20617588,20639223,20815456,20730971,20876796,20913759,20866267,20950692
16716106,16754088,16869434,16837637,16974210,16973473,18196149,20544441,19208421,20639360,18368847,20593222,20515817,20618011,20643202,20819981,20732266,20879203,20916126,20869932,20951049
16716743,16754521,16869500,16838350,16974507,16974157,18198461,20548382,19236578,20640501,18369070,20593815,20516375,20621044,20643516,20820079,20732879,20883368,20917722,20871014,20953746
16716823,16755022,16870261,16838356,16974630,16974580,18206189,20550869,19242335,20641438,18374560,20595811,20520191,20621126,20643565,20820673,20738655,20884548,20919122,20873583,20957929
16717161,16755723,16873054,16839110,16974865,16975319,18246365,20550998,19264062,20645468,18404952,20596801,20525483,20623381,20644610,20825814,20740360,20885170,20920588,20874688,20959538
16717214,16755907,16873654,16839795,16976206,16976631,18247056,20553076,19294412,20647456,18457428,20597905,20525939,20625520,20646488,20826084,20741966,20885422,20923032,20877135,20963193
16717321,16756332,16874517,16840020,16976403,16977814,18262323,20553325,19297714,20647686,18470779,20602533,20528182,20627888,20648619,20827852,20743583,20886057,20924967,20878323,20965457
16717361,16757360,16874542,16840329,16977845,16979400,18263017,20555286,19405060,20647923,18485829,20605564,20528199,20628617,20649121,20831243,20743735,20886336,20925278,20881914,20965643
