0.00.log,0.50.log,1.00.log,1.50.log,2.00.log,2.50.log,3.00.log,3.50.log,4.00.log,4.50.log,5.00.log,5.50.log,6.00.log,6.50.log,7.00.log,7.50.log,8.00.log,8.50.log,9.00.log,9.50.log,10.00.log,avg,,0.00.log,0.50.log,1.00.log,1.50.log,2.00.log,2.50.log,3.00.log,3.50.log,4.00.log,4.50.log,5.00.log,5.50.log,6.00.log,6.50.log,7.00.log,7.50.log,8.00.log,8.50.log,9.00.log,9.50.log,10.00.log
23892034,23996278,23689831,23836887,23743630,23710355,23569950,23689390,23600875,23601090,23639882,23600806,23583764,23610315,23504672,23616655,23643687,23613727,23714267,23657125,23611661,23672708.62,,27513616,27742965,27973409,28032099,28064028,28168995,28168784,27895563,28068715,28177511,27980437,28242341,28171206,28129154,28317441,28081305,28231339,28117945,28247356,28307291,28253122
23898595,23997296,23691073,23841113,23750840,23715882,23570276,23696217,23613278,23622801,23655526,23605823,23585995,23615318,23524247,23621977,23652108,23617060,23715810,23670779,23613476,23679785.24,,27590466,27776873,27977314,28039452,28096092,28191568,28170251,27931445,28078372,28184752,28006517,28280631,28218515,28130261,28339041,28093173,28244321,28152462,28263661,28311733,28256001
23901277,24002910,23694151,23841765,23795729,23727559,23572422,23700592,23614502,23624835,23660569,23621833,23588331,23628562,23529273,23638086,23654500,23623987,23720751,23687261,23616029,23687853.52,,27655684,27781381,28004140,28049319,28096455,28197571,28175042,27948822,28078644,28199788,28007006,28287193,28224631,28174401,28344570,28096004,28248387,28155346,28271538,28324808,28260206
23903842,24045460,23694564,23845779,23796285,23730181,23573554,23705780,23614598,23625621,23671859,23634668,23589970,23634456,23529733,23639789,23656014,23627848,23725403,23690308,23616770,23692975.33,,27682253,27825133,28011804,28053995,28099952,28211856,28178098,27961619,28083828,28200815,28031957,28288307,28224819,28179348,28353149,28107372,28253656,28169236,28291333,28324947,28269826
23916002,24057945,23718553,23850734,23797015,23733834,23589790,23706392,23614807,23638998,23676719,23635237,23590145,23635267,23534478,23640676,23656265,23634085,23733085,23719942,23620966,23700044.52,,27773552,27841408,28034434,28100301,28118189,28212754,28186311,27986286,28087676,28204951,28046830,28291310,28228561,28184144,28353297,28114664,28259626,28196968,28307240,28327140,28321004
23927086,24060696,23721747,23872280,23797717,23735373,23590012,23713831,23655544,23647208,23695274,23637533,23591499,23635427,23538788,23648381,23660610,23659038,23735018,23735556,23631080,23709033.24,,27780507,27861789,28040680,28105010,28126301,28217323,28199071,28014678,28103070,28206573,28049449,28292758,28247775,28192910,28383489,28123504,28261193,28200348,28309788,28332155,28326043
23946035,24065699,23731155,23876042,23815257,23739826,23595415,23717281,23657381,23656632,23710320,23641971,23593511,23640216,23539114,23658653,23660674,23664306,23746444,23738867,23635660,23715736.14,,27788855,27868030,28048925,28126270,28127431,28217456,28222755,28023915,28115005,28213965,28049987,28298655,28258288,28205857,28384870,28127391,28264758,28241949,28319306,28335286,28326583
23955517,24087698,23731747,23883187,23816894,23744384,23597202,23724631,23666069,23686431,23710756,23643130,23597934,23644808,23542082,23673287,23664231,23670241,23752252,23745835,23637141,23722640.81,,27838089,27886187,28071696,28127717,28140294,28218238,28258797,28050545,28127129,28232309,28068791,28307226,28266770,28219908,28393362,28128004,28270391,28260113,28341687,28336854,28340004
23957675,24088308,23739163,23884621,23819270,23747942,23618763,23725654,23669944,23690544,23727414,23661516,23597957,23648269,23549732,23685374,23664623,23674416,23752851,23767431,23652589,23729716.95,,27874201,27912151,28074837,28138016,28143054,28238774,28258987,28056004,28134335,28239948,28076760,28316668,28267172,28222295,28412598,28130505,28275772,28269296,28341837,28378791,28347301
23979202,24109274,23757121,23895783,23823143,23776536,23621705,23751522,23692527,23721836,23731375,23668141,23601737,23649539,23550106,23685422,23680873,23674613,23755311,23772124,23661542,23740925.33,,27887293,27966516,28084555,28141935,28155968,28240944,28266809,28060644,28141013,28267917,28077912,28326449,28280316,28235581,28413133,28134580,28275970,28274924,28341925,28385100,28352967
23991405,24122556,23764181,23898595,23824046,23778721,23628054,23760437,23694163,23742238,23732279,23670985,23618497,23650816,23551153,23693297,23680941,23674898,23762086,23775439,23663207,23746571.14,,27893150,27968045,28088245,28148755,28180494,28247523,28306497,28067061,28142842,28275674,28081128,28326504,28290494,28242055,28414444,28145718,28282810,28280219,28349389,28390901,28354446
23991636,24128164,23767898,23899945,23831330,23791955,23629750,23775963,23705224,23742538,23732893,23672075,23629869,23661818,23553806,23699902,23687113,23680311,23764435,23778107,23673561,23752299.67,,27921273,27971156,28105622,28170152,28187909,28250440,28316972,28067097,28158336,28283213,28092161,28327584,28315069,28243157,28417249,28159031,28290319,28280714,28356653,28397951,28369208
23997025,24142201,23784039,23908229,23832019,23792187,23639926,23780454,23712729,23743982,23746283,23678221,23630590,23673024,23559861,23705081,23693258,23689790,23765319,23784260,23673634,23758672,,27945343,27989895,28105755,28180446,28197730,28260681,28347375,28073699,28167290,28294531,28122274,28340993,28321868,28248682,28418415,28179407,28291250,28294245,28357182,28399671,28371903
24007925,24144542,23797716,23918003,23843035,23795465,23642952,23780971,23717752,23744426,23751990,23685236,23650376,23693393,23569720,23713040,23703854,23691019,23779915,23791508,23687635,23767165.38,,27964975,27994676,28108156,28182357,28202879,28275435,28355513,28074275,28169494,28312987,28130723,28354289,28333162,28249594,28420376,28188177,28294988,28295351,28359503,28407743,28373853
24018467,24146868,23801158,23921908,23852942,23806672,23643798,23782174,23722758,23751797,23757852,23695656,23653401,23695606,23571715,23716660,23706210,23697036,23785211,23792980,23712763,23773030.1,,27990563,28003434,28132581,28208967,28224401,28282190,28368529,28126374,28173043,28322173,28141106,28355435,28341215,28259657,28421657,28194311,28307361,28300513,28361719,28407810,28375012
24024827,24161243,23829224,23928479,23858781,23807244,23645844,23788876,23723574,23757619,23766623,23706992,23653905,23700164,23577667,23717900,23708187,23697732,23789725,23798446,23714842,23778947.33,,28016797,28047762,28144677,28210306,28242749,28286960,28368584,28134375,28185121,28328941,28141799,28359027,28343216,28261216,28421853,28200263,28308385,28302835,28363758,28430941,28382193
24026650,24166319,23832822,23931437,23867650,23808427,23646020,23789676,23724020,23766058,23767530,23716444,23664795,23701323,23587692,23718663,23712112,23700963,23790028,23799043,23724557,23782963.29,,28017007,28064847,28145037,28211413,28247856,28293762,28370908,28149959,28206823,28339153,28144283,28379147,28350898,28264861,28431741,28208485,28318350,28304001,28365202,28434126,28390396
24035951,24168768,23838711,23939476,23872011,23811131,23649526,23790867,23728780,23780382,23780136,23731681,23666371,23723359,23589283,23728685,23716785,23702727,23790066,23823255,23729093,23790335.43,,28038023,28070433,28150795,28214643,28273990,28301893,28371538,28159138,28206962,28343704,28153484,28381324,28358491,28268807,28436425,28218698,28330027,28306996,28371841,28441190,28394571
24045418,24185063,23858262,23939696,23874630,23829573,23663681,23798287,23730179,23785367,23780265,23734174,23669378,23731980,23593539,23734812,23720423,23713689,23792837,23825488,23729297,23796954.19,,28040748,28073628,28153430,28242312,28282681,28304587,28375470,28167303,28217922,28349784,28157933,28385473,28358535,28281565,28442390,28232014,28334286,28312338,28379413,28465257,28401997
24047029,24193322,23860004,23944361,23875997,23829695,23666157,23801795,23742916,23786441,23792654,23734633,23670582,23732830,23597433,23736873,23722117,23719811,23796405,23826192,23744578,23801039.29,,28041677,28079181,28154756,28244682,28283945,28305133,28390745,28167492,28230617,28356157,28168733,28392636,28360796,28285171,28443461,28237230,28334768,28325084,28384203,28472693,28404658
24059679,24216444,23865615,23972933,23876008,23832135,23692987,23815394,23745907,23789350,23794847,23752716,23673285,23732912,23599083,23739362,23739230,23721527,23798228,23836750,23748442,23809658.76,,28050953,28111463,28176579,28248441,28286136,28326687,28429000,28169344,28236220,28358295,28170701,28406616,28366772,28286497,28458159,28249688,28337912,28342675,28387648,28477562,28411556
24060138,24217071,23868063,23973954,23894483,23835208,23705729,23816400,23750601,23789397,23795404,23759329,23681055,23734126,23609558,23745251,23743019,23737385,23800396,23843354,23756369,23815061.43,,28066760,28132066,28181186,28251460,28286451,28327528,28438259,28177258,28262881,28358544,28199045,28416121,28370923,28298768,28475040,28253717,28343225,28346161,28388358,28480406,28414825
24065244,24235121,23870726,23977728,23904270,23838166,23732043,23824640,23751345,23790225,23809049,23759412,23687735,23738827,23619918,23755669,23743749,23747097,23803930,23843389,23760532,23821848.33,,28082471,28151050,28219267,28268167,28289312,28328765,28438539,28187316,28266328,28361142,28206189,28418254,28371929,28299040,28479803,28255084,28349752,28352728,28392458,28494617,28435840
24069690,24235314,23872386,23979814,23911448,23840306,23736329,23825864,23764611,23802093,23815472,23761752,23695643,23740214,23625645,23769228,23748131,23758802,23812376,23845983,23761583,23827270.67,,28155298,28158367,28223043,28283823,28291831,28353218,28455477,28190159,28268113,28364127,28226809,28419101,28374569,28300349,28503167,28265342,28351492,28363663,28394320,28498044,28443585
24111719,24254642,23872747,23990035,23925323,23846680,23736943,23833124,23771482,23802486,23817597,23777648,23701167,23747444,23625645,23772699,23750057,23765165,23826389,23851961,23779140,23836194.9,,28164861,28161739,28234167,28289461,28292423,28355504,28474929,28222593,28272967,28370755,28228218,28429641,28381555,28308194,28517785,28271330,28356865,28369426,28396299,28500078,28445742
24135592,24258226,23873687,23990310,23930991,23855992,23738816,23837301,23777254,23807021,23822415,23780721,23702442,23749195,23626153,23778779,23750244,23777448,23832362,23862552,23785704,23841581.19,,28214359,28163151,28249189,28297905,28292839,28356234,28476520,28223904,28277267,28374391,28237047,28437793,28388162,28317611,28518461,28272329,28361861,28370437,28396396,28519579,28458397
24140376,24267402,23875008,23996982,23934893,23859269,23753354,23837500,23780489,23807482,23828076,23781194,23712926,23750232,23641037,23783268,23761945,23779875,23832562,23864581,23797372,23846943.95,,28219926,28199959,28261185,28298062,28304964,28357106,28482122,28224158,28282567,28377626,28238230,28460124,28402614,28317727,28519961,28273257,28364792,28370619,28401269,28524929,28475538
24150797,24292206,23879903,24001097,23940422,23862745,23754573,23840819,23782395,23818270,23831138,23787737,23713376,23769589,23648428,23794267,23766051,23781594,23832652,23865001,23801479,23853073.29,,28231395,28230056,28277173,28318169,28313458,28357865,28483094,28231066,28283031,28377777,28244413,28500342,28409596,28323571,28521102,28341237,28373492,28372483,28414216,28529491,28481805
24193891,24302340,23882341,24007268,23949792,23877788,23756108,23842907,23790136,23819253,23832380,23794960,23715603,23773871,23654571,23805495,23770047,23784275,23834430,23873181,23804294,23860234.81,,28332689,28244885,28310615,28321331,28321221,28367054,28488994,28239239,28297194,28384013,28254096,28507603,28411183,28326682,28523569,28355661,28381086,28395570,28423410,28536761,28484802
24194323,24302780,23886247,24012538,23953978,23882065,23759983,23848555,23791694,23822264,23841035,23801544,23718498,23780676,23654630,23808110,23773996,23787907,23839399,23874946,23806209,23863875.1,,28392602,28262491,28311567,28331615,28356329,28370372,28489325,28240124,28299264,28386281,28258260,28509339,28414960,28350129,28531396,28361595,28385349,28401512,28435465,28537101,28486156
24228364,24305968,23894010,24013202,23956158,23883844,23777547,23848694,23807076,23823395,23841390,23806363,23718756,23792102,23654809,23811768,23779761,23795353,23843150,23878435,23817153,23870347.52,,28407387,28271101,28334516,28333105,28356408,28376170,28530918,28245420,28303294,28386621,28259574,28509645,28415126,28377249,28534948,28366281,28391839,28406485,28438354,28548715,28511596
24269523,24308526,23894216,24017481,23962918,23912453,23788738,23854481,23810240,23834350,23844710,23811263,23721063,23807824,23661776,23814787,23787714,23797073,23845265,23908142,23825215,23879893.24,,28408081,28284328,28334701,28334696,28356668,28391925,28532047,28258059,28304981,28387774,28285876,28522254,28426543,28389643,28538468,28367720,28401650,28413843,28440883,28550653,28520513
24300349,24328663,23899184,24024517,23964422,23912662,23792951,23873312,23811351,23849794,23844950,23811732,23722417,23810196,23662508,23817450,23795482,23797949,23848561,23916347,23827817,23886314.95,,28442285,28297711,28350877,28356044,28367478,28395181,28535836,28266922,28309090,28398117,28288562,28535155,28441956,28390175,28558207,28386719,28413634,28414328,28447349,28576725,28529634
24310783,24330520,23901775,24028589,23967494,23913670,23797665,23880097,23821953,23858431,23845683,23818431,23740784,23811814,23681072,23821832,23796004,23799222,23853652,23918860,23829595,23891806,,28483084,28302406,28373105,28372348,28377342,28400802,28546614,28267678,28322558,28408160,28314791,28572475,28448691,28395457,28576115,28395897,28415627,28428877,28477383,28623048,28529763
24316762,24334816,23911856,24038034,23979087,23916985,23802272,23882056,23822345,23876954,23850942,23824560,23741722,23813420,23684936,23822291,23804585,23804955,23871952,23920216,23830458,23897676.38,,28497733,28313804,28375461,28377949,28384134,28402594,28573317,28269616,28327153,28413104,28315796,28577493,28448771,28399043,28580367,28405694,28420055,28430916,28483149,28623170,28533065
24325115,24338388,23939740,24044004,23984620,23918254,23809713,23886668,23827467,23878377,23851750,23827288,23742929,23816596,23686020,23827648,23808348,23805100,23877574,23921007,23835256,23902469.62,,28519087,28316748,28392843,28379666,28398990,28404167,28579773,28271312,28335984,28418252,28325888,28583290,28454983,28412018,28581027,28406219,28424517,28439026,28487773,28626635,28536128
24340843,24347099,23944284,24052013,23989928,23919054,23828117,23889625,23834406,23880740,23856798,23827325,23773047,23816807,23694324,23832442,23815006,23814243,23878361,23921054,23847965,23909689.57,,28586565,28331547,28405126,28403364,28407824,28407358,28580529,28274523,28346743,28418926,28350661,28599490,28459368,28414347,28590540,28414773,28426602,28456016,28491087,28639065,28544289
24342747,24349206,23953019,24069366,23994443,23920825,23844249,23893036,23838452,23882174,23859302,23830163,23781076,23819305,23699328,23835204,23816789,23819323,23880206,23921883,23863342,23914925.62,,28587542,28375524,28414888,28407407,28420720,28413329,28584741,28277541,28347259,28427623,28354457,28601630,28461334,28422128,28591843,28433235,28430252,28458170,28492290,28665838,28556238
24345481,24366737,23953748,24073838,23996854,23920956,23845852,23894909,23846478,23883826,23860871,23833560,23792763,23821397,23703644,23837261,23842257,23821305,23886622,23929351,23870572,23920394.38,,28669436,28380967,28419715,28410364,28438768,28413600,28619084,28277823,28348523,28428315,28354541,28607162,28464630,28438981,28598667,28448823,28430563,28462450,28492706,28671831,28568532
24357648,24372164,23973977,24082651,23998920,23925007,23849806,23895697,23858487,23887491,23865610,23835955,23798785,23831953,23707797,23839233,23844598,23828809,23893128,23933642,23879422,23926703.81,,28694189,28392444,28429768,28414359,28449289,28419666,28666627,28277864,28349535,28428658,28357776,28636757,28465149,28451225,28620212,28472039,28452392,28466818,28498957,28672157,28571108
24369298,24372984,23977664,24090111,24005973,23925708,23860356,23896982,23861588,23889199,23873538,23843189,23804905,23837083,23709901,23841127,23848809,23835481,23904717,23935301,23880296,23931629.05,,28739328,28418048,28446127,28417302,28461859,28420722,28667101,28280772,28355960,28429584,28361096,28654420,28481029,28465028,28623321,28476448,28465346,28476981,28502566,28777994,28588199
24403221,24378271,23994862,24100789,24017418,23933316,23865446,23903317,23874289,23889840,23884275,23845725,23807123,23837135,23711723,23844511,23850615,23837357,23905559,23939583,23881743,23938386.57,,28832313,28456253,28454065,28420500,28462300,28421926,28672164,28292798,28357404,28441876,28362970,28674465,28501496,28471037,28623835,28476502,28478000,28477055,28511128,28804640,28588719
24428365,24384688,23995217,24102305,24020318,23934232,23869115,23926457,23874924,23893626,23890964,23853128,23811089,23838168,23716727,23844844,23856999,23837964,23906068,23940523,23884168,23943328.05,,28837958,28484724,28473318,28471388,28488619,28427210,28681263,28292824,28360385,28443825,28384285,28717795,28516403,28471757,28728024,28480647,28485390,28479932,28514103,28833112,28589218
24429776,24405362,24005627,24103406,24026218,23936904,23874489,23932251,23881305,23895527,23905714,23859626,23812366,23842089,23719593,23849897,23859992,23841082,23907843,23948711,23884987,23948703.1,,28972671,28485116,28479981,28473041,28500185,28427610,28687991,28293695,28372406,28448518,28400038,28747978,28523202,28483783,28741745,28514284,28494441,28489359,28516302,28840878,28594786
24440875,24425880,24013743,24103957,24031300,23939231,23876587,23934916,23886231,23898666,23909931,23859776,23821620,23845470,23725550,23850922,23863230,23842388,23908982,23957614,23890749,23953696.1,,29003707,28485577,28485146,28476525,28565168,28429180,28689878,28294773,28373349,28452297,28417100,28783824,28528396,28488410,28768946,28520120,28507148,28491058,28521481,28868190,28607941
24445750,24438515,24014394,24104880,24033927,23941834,23880592,23940809,23896477,23905790,23910078,23861322,23822620,23860472,23727099,23859220,23865880,23853152,23909192,23964509,23896574,23958718.38,,29039957,28517117,28489058,28476566,28618389,28438689,28692914,28295014,28382926,28454472,28428231,28785064,28528543,28495407,28770735,28528453,28510564,28494320,28521922,28889148,28617797
24484503,24441082,24019075,24115131,24034716,23949223,23885893,23946392,23899315,23911550,23912645,23864146,23824040,23861191,23729740,23860396,23868029,23864452,23915037,23967124,23905501,23964722.9,,29074107,28520594,28523542,28477982,28618842,28450391,28712545,28296957,28383292,28462798,28429736,28823392,28532211,28505253,28779179,28533370,28512999,28503892,28526380,28892499,28641353
24496134,24442232,24019103,24117638,24042554,23951539,23889457,23956684,23900226,23912356,23915554,23865092,23829315,23862355,23730264,23866925,23872184,23868363,23926754,23968782,23908416,23968663.19,,29091350,28522421,28568201,28484585,28622298,28460549,28748067,28308816,28384692,28471441,28431307,28830253,28539072,28511908,28800402,28571792,28527475,28505978,28548086,28928893,28653574
24497931,24455498,24022784,24121380,24045619,23970240,23890882,23961404,23903435,23924478,23918428,23877180,23843026,23862697,23730383,23874686,23872965,23871469,23928769,23969359,23912119,23974034.86,,29095963,28550737,28577017,28485912,28638364,28477795,28764792,28310616,28390357,28480608,28434136,28833832,28541044,28514057,28806690,28578022,28533965,28507055,28550991,28929519,28654548
24550012,24461920,24030519,24125247,24048945,23976234,23894437,23965844,23913554,23931420,23919764,23878356,23845894,23868037,23739273,23878581,23873367,23875312,23944151,23971804,23925698,23981827.1,,29112422,28559056,28577838,28487398,28643098,28478527,28784328,28321710,28394075,28485928,28436052,28837012,28551943,28515458,28809987,28587594,28538477,28518058,28558546,28938664,28663811
24562439,24463381,24041469,24130691,24059176,23976999,23900260,23968801,23916941,23932123,23920702,23879178,23848526,23870949,23740536,23890102,23878124,23877907,23946578,23976183,23931679,23986321.14,,29131347,28568717,28599469,28501428,28660805,28481867,28785765,28322544,28408285,28492271,28436806,28839728,28561335,28522575,28817670,28589800,28569138,28524720,28603429,28946668,28669268
