0.00.log,0.50.log,1.00.log,1.50.log,2.00.log,2.50.log,3.00.log,3.50.log,4.00.log,4.50.log,5.00.log,5.50.log,6.00.log,6.50.log,7.00.log,7.50.log,8.00.log,8.50.log,9.00.log,9.50.log,10.00.log
30089431,29371995,29318900,29223050,29465397,29293684,29238624,28613372,28851167,29088194,28825138,29194444,29141602,29063539,29190929,29323297,29142536,29039381,29019566,29228126,29143487
30164461,29404327,29319765,29245307,29472398,29299690,29242804,28613651,28857034,29100434,28886792,29198770,29189731,29069753,29194560,29326229,29143821,29040870,29030189,29228883,29157721
30168665,29427063,29326533,29250194,29478662,29306699,29249190,28616987,28863300,29104048,28910884,29200063,29196423,29074994,29197709,29327663,29146552,29074927,29039064,29240094,29166376
30173187,29437762,29340562,29258684,29479578,29314442,29249475,28637937,28884888,29109425,28915264,29203161,29213984,29099176,29203867,29332068,29152722,29083743,29048730,29240527,29183198
30178307,29441093,29346457,29261714,29506498,29317200,29258366,28655809,28887496,29110280,28926583,29205815,29214795,29104314,29213264,29345747,29163218,29088599,29055531,29240629,29197065
30190140,29453892,29347806,29267815,29514080,29320764,29266566,28658893,28887807,29127458,28931545,29208793,29219574,29104516,29224970,29356808,29175746,29089631,29071199,29242324,29223845
30198981,29465653,29362377,29275995,29528106,29333420,29286657,28681227,28901722,29138068,28937599,29209770,29229629,29111083,29231934,29362254,29182709,29094439,29073544,29244367,29230590
30202198,29479131,29365319,29276317,29530542,29371602,29289647,28700589,28902296,29139069,28939783,29219472,29238731,29118505,29232469,29369890,29184468,29099503,29089709,29249422,29235990
30206201,29497182,29378983,29278106,29551960,29377338,29296232,28726850,28912573,29145015,28940338,29228520,29240799,29126450,29242181,29369940,29192765,29103895,29089755,29256799,29245952
30206698,29510279,29384890,29302185,29552753,29393537,29301429,28740993,28920895,29151324,28952841,29232784,29256233,29147739,29244386,29383023,29197586,29106274,29092728,29267904,29248062
30215864,29528842,29403229,29309261,29553540,29396422,29310485,28753814,28970096,29157496,28956106,29232838,29265096,29148044,29249834,29389081,29207232,29107193,29096386,29269714,29271257
30219505,29553564,29405279,29310729,29555859,29397694,29319665,28766174,28981721,29160246,28960085,29235733,29267689,29150227,29251688,29395663,29209931,29109777,29099214,29270239,29273503
30224557,29563165,29406678,29312112,29570211,29398532,29325243,28771187,28996222,29170157,28966751,29253657,29279767,29163739,29255764,29399509,29213946,29111263,29107093,29271449,29288316
30225697,29565616,29407739,29317909,29572085,29398943,29338093,28776279,28997259,29184788,28974022,29257767,29322237,29191745,29261653,29399537,29222636,29111514,29117677,29276180,29288354
30225719,29573524,29419295,29339582,29577440,29427603,29338578,28782321,28998484,29187313,28982107,29261228,29342481,29206005,29278401,29406584,29226225,29124682,29126811,29276933,29288430
30225967,29574307,29423402,29344635,29580185,29440180,29340170,28787271,28999579,29192728,28992766,29261779,29344433,29215521,29290281,29407042,29230713,29130651,29129151,29277058,29295012
30227503,29583793,29428941,29347202,29588896,29448610,29348953,28787653,29018118,29193942,28995855,29268966,29351579,29224774,29291470,29409709,29232004,29137748,29130048,29278099,29301065
30227952,29618065,29430819,29349744,29614691,29455569,29350866,28804604,29024526,29221229,28998288,29269745,29397166,29243342,29304736,29413791,29232098,29142840,29133733,29279650,29305008
30229589,29627441,29436888,29353061,29618238,29466041,29353204,28807531,29028857,29228369,28998868,29298698,29417729,29245404,29310006,29433619,29236573,29144240,29146413,29283263,29306312
30230724,29631373,29445260,29369576,29630768,29470715,29353985,28816053,29038163,29230393,29006116,29309770,29420553,29249410,29313388,29434122,29238675,29144862,29150628,29286203,29309044
30232049,29634146,29463033,29371575,29637413,29497668,29359083,28820517,29043340,29236470,29021150,29313344,29421600,29249786,29320031,29436542,29242042,29145084,29156676,29291613,29312263
30233199,29637625,29473162,29372768,29645447,29507179,29361456,28831894,29056917,29239940,29027256,29317535,29428136,29249820,29327721,29437069,29251058,29147976,29157311,29293748,29317177
30237415,29645882,29473340,29377860,29648128,29509125,29362169,28914126,29059086,29244098,29038969,29322809,29440732,29262917,29329697,29437129,29255796,29149848,29157693,29298315,29339620
30239657,29648168,29477533,29384478,29649705,29516042,29364879,28924634,29062366,29244335,29077656,29324286,29454434,29263447,29340158,29453715,29264506,29162147,29159305,29304742,29346540
30240413,29656852,29487752,29386004,29662808,29531629,29368279,28939345,29067652,29247100,29079482,29332117,29463364,29269417,29344637,29466832,29277309,29167573,29173263,29306467,29346921
30241854,29672576,29490198,29388008,29690090,29546950,29368441,28969544,29081861,29250018,29106232,29340195,29473213,29276911,29346597,29469335,29278512,29171036,29173265,29309390,29348423
30241859,29674895,29499592,29391137,29693854,29556963,29371629,28975829,29086116,29250141,29107737,29342515,29478031,29281094,29358936,29472326,29279607,29180843,29183684,29314008,29351045
30242091,29683880,29502886,29396095,29702761,29585195,29373339,29022874,29092552,29254402,29111719,29348942,29525593,29282929,29360978,29477635,29284204,29188844,29196651,29315721,29351594
30243714,29684263,29504745,29397804,29704833,29587850,29379358,29034321,29102740,29255874,29129048,29350695,29525671,29289825,29364619,29479126,29288847,29189415,29204843,29317437,29356007
30247056,29720251,29504938,29402502,29718641,29623339,29380870,29041367,29109130,29261433,29152439,29352691,29537919,29290166,29365947,29490179,29289621,29190646,29205296,29318999,29356959
30247230,29739217,29508655,29409641,29718693,29633703,29381672,29042001,29128990,29262637,29155073,29355577,29560201,29293031,29368770,29513482,29293454,29191450,29213744,29323837,29358251
30248695,29779699,29515703,29410256,29723671,29636258,29390599,29047264,29150821,29277759,29170209,29360699,29570769,29293424,29368965,29514686,29297487,29193942,29218813,29329066,29360677
30251988,29816914,29518571,29417394,29738208,29641579,29397929,29048136,29156410,29278701,29177719,29365474,29574962,29295583,29372549,29516086,29300728,29194242,29226565,29343612,29362302
30258367,29824182,29531309,29423814,29739921,29690890,29417889,29052072,29174407,29295532,29185598,29366296,29579202,29296132,29375289,29517465,29304111,29196143,29228288,29351924,29362859
30258709,29875874,29535365,29430349,29740605,29716279,29420550,29053735,29182684,29299700,29194007,29368947,29583889,29297515,29376158,29518935,29313041,29196248,29230962,29353133,29368469
30259600,29888355,29536312,29473329,29746537,29741298,29422507,29083198,29183562,29308365,29202025,29370042,29586011,29298686,29386101,29519588,29321776,29197626,29235078,29365309,29369519
30268194,29889505,29540739,29488154,29765145,29746467,29425715,29121346,29185412,29308616,29203878,29372205,29594612,29303275,29387227,29547670,29325281,29201787,29236033,29365667,29370349
30283591,29897839,29553251,29495874,29780183,29773384,29430035,29133000,29187077,29314314,29205367,29374221,29595999,29304977,29390769,29552556,29325983,29206070,29238669,29369210,29372207
30283845,29932125,29555725,29502900,29785359,29774626,29441531,29166310,29194811,29319425,29213021,29374529,29604352,29307340,29391627,29553898,29328322,29213112,29255435,29371569,29381002
30286446,29958856,29567079,29511093,29788982,29775011,29444224,29173042,29197275,29322466,29240673,29381766,29607040,29324822,29404166,29557605,29329933,29217126,29255700,29382774,29382319
30286771,29987702,29569485,29515196,29796876,29780191,29448288,29185806,29199107,29327214,29266577,29382807,29612624,29324844,29407948,29557731,29331473,29217930,29278000,29384689,29385419
30293374,29990516,29570503,29516515,29808299,29781541,29452044,29198266,29204619,29327750,29268854,29388047,29616432,29330838,29412461,29564382,29333184,29222105,29285493,29388714,29385474
30295984,30005897,29571768,29517156,29809051,29789598,29452435,29257804,29218291,29331930,29282009,29388840,29618453,29332815,29415138,29566597,29335424,29222919,29285847,29396666,29387358
30314641,30022406,29572060,29518312,29810469,29794289,29453325,29259006,29220046,29343944,29285686,29390951,29618824,29335039,29420643,29567365,29337813,29224712,29287336,29401370,29391655
30317778,30031789,29577041,29525606,29811926,29801359,29455218,29266515,29255050,29347689,29293576,29396739,29623107,29336206,29426826,29567983,29342654,29228188,29293949,29401736,29394573
30318303,30072111,29613706,29532531,29812970,29816778,29456634,29267229,29294212,29354832,29295761,29399109,29624900,29337091,29432577,29569264,29343006,29228347,29295346,29402640,29397053
30324628,30073258,29618846,29557732,29816350,29821213,29470662,29287898,29304699,29359434,29308427,29401760,29624926,29337807,29433717,29569819,29343115,29230697,29295449,29404117,29398983
30325905,30079459,29620625,29558948,29816640,29825463,29472679,29288004,29315762,29369537,29314816,29406445,29629982,29343591,29438505,29572227,29343265,29238814,29302816,29406740,29399833
30327916,30096217,29627529,29562572,29817703,29827266,29478037,29292984,29327671,29370946,29318500,29410459,29632331,29344801,29440302,29576649,29344070,29243544,29309668,29409255,29400123
30328789,30118071,29628074,29569174,29822329,29836366,29480488,29299065,29368149,29372890,29326956,29412928,29633220,29344937,29444900,29576694,29349520,29263809,29315977,29413701,29403804
30329718,30135778,29663474,29569937,29830596,29838306,29483923,29317353,29390321,29373414,29337849,29415649,29641139,29348410,29447506,29578013,29349938,29263880,29319325,29414703,29407511
30333107,30142200,29663682,29573099,29836656,29840227,29484507,29319423,29393288,29374198,29344367,29424917,29642920,29350051,29463922,29581132,29350229,29275461,29320189,29417812,29408333
30334663,30163857,29678108,29576821,29838253,29842145,29490112,29320628,29411912,29377821,29346938,29426177,29651432,29364399,29465558,29581712,29353154,29283725,29322268,29418766,29411997
30341447,30172923,29716456,29586969,29856514,29858954,29506088,29359652,29442136,29379915,29347672,29426782,29653781,29376119,29476307,29582724,29365412,29285757,29324538,29419443,29416443
30341583,30183465,29731973,29589543,29881555,29865740,29511188,29384952,29446800,29380005,29367515,29428469,29658496,29378413,29488342,29587620,29369491,29286565,29325736,29436059,29424883
30349411,30189490,29740162,29589853,29882648,29875783,29515287,29402538,29454830,29383694,29438589,29429713,29665760,29383895,29490237,29589698,29370646,29289245,29327823,29439709,29425162
30350603,30215867,29787044,29599295,29883592,29885847,29518298,29409840,29468027,29392729,29443383,29431136,29680830,29384184,29490984,29590829,29372002,29289517,29330787,29441314,29431307
30353354,30220887,29799620,29600207,29893638,29888031,29521282,29433785,29477002,29395355,29444790,29436736,29681361,29387520,29491180,29594847,29372171,29300238,29338759,29441785,29433968
30353927,30234132,29799742,29610933,29899301,29895734,29527992,29435611,29477951,29404009,29472013,29437346,29685802,29388850,29503411,29594937,29375088,29303333,29341143,29446751,29435368
30357175,30237781,29808290,29614292,29906549,29897157,29528768,29437729,29489343,29405757,29485448,29438673,29697470,29391090,29504339,29596445,29377712,29307983,29342605,29450411,29435965
30363501,30261554,29815750,29626364,29912138,29899458,29534372,29444909,29506386,29413594,29490138,29441145,29709826,29393820,29506879,29598830,29381099,29308066,29346408,29457144,29438574
30367754,30262654,29834634,29633324,29922071,29922042,29536093,29450850,29511873,29425066,29495360,29441784,29720042,29406328,29516006,29599553,29382614,29317508,29346932,29458413,29440024
30372736,30264869,29835633,29635413,29933018,29922287,29540297,29457670,29530539,29425559,29497010,29446303,29721501,29410469,29521799,29599853,29386530,29330949,29352740,29460649,29444044
30376001,30267892,29843184,29643845,29936078,29922966,29542003,29479965,29539425,29426798,29514441,29451316,29725619,29413330,29526961,29602260,29388089,29331808,29356344,29463007,29446683
30377394,30268934,29858788,29644921,29943271,29940391,29542440,29480897,29542739,29427042,29515234,29451986,29727578,29415076,29529764,29603338,29391245,29334357,29357775,29471469,29450168
30381210,30269442,29968370,29661253,29945854,29945725,29544551,29483133,29544402,29431007,29519913,29452364,29730607,29415403,29535004,29608548,29393884,29339002,29362400,29473670,29452756
30385839,30292744,29999508,29680847,29953197,29957489,29548212,29490876,29579136,29444191,29521420,29455620,29734465,29418590,29545785,29611001,29399522,29350192,29366621,29474096,29455928
30389875,30298519,30038690,29683116,29961392,29961344,29550026,29501772,29585333,29444326,29533540,29459334,29736836,29421096,29550591,29614110,29400448,29361474,29369578,29477590,29460107
30391137,30299569,30042239,29687293,29979648,29962877,29552835,29513113,29599105,29446838,29542369,29459500,29740277,29426111,29561895,29626290,29404520,29363635,29370021,29477754,29460788
30393454,30301011,30052724,29690200,29992535,29971262,29553925,29515510,29605578,29450064,29543747,29459579,29745368,29428834,29572525,29627095,29409144,29368114,29372697,29478557,29463014
30394496,30305446,30058995,29696796,29993350,29986802,29556575,29522143,29620236,29451511,29544454,29460049,29746332,29436094,29574494,29630480,29410242,29375746,29372791,29479609,29463199
30394646,30309815,30079680,29709824,30004633,29988121,29561733,29524639,29628580,29455759,29544704,29466071,29748388,29437849,29578302,29635404,29416057,29383570,29381720,29480197,29467602
30397236,30314343,30096595,29721527,30005590,29988724,29563907,29526399,29631385,29461900,29558226,29466404,29754773,29441448,29581867,29636353,29417442,29384611,29382594,29482054,29469516
30400155,30314842,30145767,29726243,30017105,29992532,29565322,29535460,29638706,29463861,29563329,29466564,29761841,29441468,29587767,29636563,29417580,29384816,29384894,29491255,29477094
30404759,30328828,30175486,29726314,30020303,30003838,29572843,29536154,29639251,29468371,29564511,29467264,29762524,29446035,29590087,29637324,29419658,29386926,29387089,29491468,29477571
30406832,30334043,30180507,29733756,30021145,30009250,29572872,29540341,29643598,29471100,29578918,29468088,29764757,29446067,29590988,29637721,29421761,29386966,29387933,29493062,29478952
30411010,30339119,30187866,29749624,30022264,30010274,29577819,29549929,29669026,29473302,29580150,29476890,29766372,29447563,29595358,29640176,29424749,29389376,29390730,29495484,29486218
30414873,30341014,30199010,29757150,30023858,30015695,29579234,29551177,29673475,29474087,29580787,29480776,29769388,29452881,29600051,29643692,29426491,29391427,29394329,29498683,29487284
30415066,30342431,30203486,29762575,30031471,30019499,29584359,29553016,29687530,29474931,29591901,29485063,29769461,29452933,29600850,29646614,29433226,29393696,29398383,29500619,29492289
